	x_1	x_2	y
5669	Could he be the next Junior Seau	Hopefully Manti Teo doesnt pull a Junior Seau	1
5670	Could he be the next Junior Seau	Junior SeauManti Teo huge pickup for the chargers	1
5671	Could he be the next Junior Seau	Manti Teo about to be Junior Seau on these boys	1
5672	Could he be the next Junior Seau	Manti Teo is going to be the next Junior Seau in San Diego	1
5673	Could he be the next Junior Seau	Manti Teo on the chargers only right for Junior Seau	0
5674	Could he be the next Junior Seau	Someone needs to tell the Chargers that Manti Teo is not nor ever will be Junior Seau	1
5675	Could he be the next Junior Seau	Teo going to fill the shoes of Junior Seau	1
5676	Could he be the next Junior Seau	Teo in SD will definitely follow in the footsteps of the late Junior Seau	1
5677	Could he be the next Junior Seau	There goes Teo Junior Seau 20 maybe	1
5678	Is he the next Junior Seau	And I bet the comparisons to the late Junior Seau are on the way for Manti TeO	1
5679	Is he the next Junior Seau	Chargers want Teo to be this generation's Junior Seau	1
5680	Is he the next Junior Seau	Following in Junior Seau's footsteps with the Chargers	1
5681	Is he the next Junior Seau	Get ready to be compared to Junior Seau	1
5682	Is he the next Junior Seau	I wonder if SanDiego thinks TEO is the second coming to Junior Seau	1
5683	Is he the next Junior Seau	Inb4 Teo is the next Junior Seau	1
5684	Is he the next Junior Seau	Lets ease off the Junior Seau comparisons with Teo	1
5685	Is he the next Junior Seau	Manti Teo is going to be the next Junior Seau in San Diego	1
5686	Is he the next Junior Seau	Manti Teo is not Junior Seau Chargers fans	0
5687	Is he the next Junior Seau	Manti teo is ready to be the next Junior Seau for the Chargers	1
5688	So Manti Teo Is gon not applicable be the new Junior Seau	Comparisons to Junior Seau will come	1
5689	So Manti Teo Is gon not applicable be the new Junior Seau	Did the chargers just pick the next Junior Seau	1
5690	So Manti Teo Is gon not applicable be the new Junior Seau	Here comes the Junior Seau comments	0
5691	So Manti Teo Is gon not applicable be the new Junior Seau	Is everyone prepared for all the Manti Teo and Junior Seau comparisons from San Diego	1
5692	So Manti Teo Is gon not applicable be the new Junior Seau	Just cuz hes samoan and plays for the chargers doesnt mean teo is junior seau	0
5693	So Manti Teo Is gon not applicable be the new Junior Seau	MANTI TEO about to be the next JUNIOR SEAU	1
5694	So Manti Teo Is gon not applicable be the new Junior Seau	Manti Teo is the reincarnation of Junior Seau	1
5695	So Manti Teo Is gon not applicable be the new Junior Seau	Manti Teo's like Junior Seau except he takes shots in the ass	1
5696	So Manti Teo Is gon not applicable be the new Junior Seau	Mel Kiper says Manti Teo will be the second coming of Junior Seau at San Diego	1
5697	So Manti Teo Is gon not applicable be the new Junior Seau	No Mel Kiper Teo is not the next Junior Seau	0
5698	Manti Teo will be the new Junior Seau for the Chargers	Alright Manti you better be the next junior Seau	1
5699	Manti Teo will be the new Junior Seau for the Chargers	Manti Teo a Charger to replace Junior Seau	1
5700	Manti Teo will be the new Junior Seau for the Chargers	Manti Teo about to be Junior Seau on these boys	1
5701	Manti Teo will be the new Junior Seau for the Chargers	Manti Teo can only imagine being as good for the Chargers as Junior Seau	0
5702	Manti Teo will be the new Junior Seau for the Chargers	Manti Teo next Junior Seau calling it	1
5703	Manti Teo will be the new Junior Seau for the Chargers	Manti Teo to replace the great Junior Seau	1
5704	Manti Teo will be the new Junior Seau for the Chargers	Manti is going to be the next Junior Seau for the chargers	1
5705	Manti Teo will be the new Junior Seau for the Chargers	Tao is going to be the new junior seau in San Diego	1
5706	Manti Teo will be the new Junior Seau for the Chargers	Teo finally comes off the board trying to be the next Junior Seau out in SD	1
5707	Manti Teo will be the new Junior Seau for the Chargers	Teo is going to remind me of Junior Seau	1
5708	Manti Teo could be the next Junior Seau	Give Manti Teo a chance for all we know he could be the next Junior Seau	1
5709	Manti Teo could be the next Junior Seau	Manti Teo is gon not applicable be the future Junior Seau on the chargers	1
5710	Manti Teo could be the next Junior Seau	Manti Teo syas Junior Seau called him and welcomed him to the team sdchargers nfldraft	0
5711	Manti Teo could be the next Junior Seau	Manti has the potential to be like junior Seau if not better	1
5712	Manti Teo could be the next Junior Seau	Manti teo sounds a lot like junior seau	1
5713	Manti Teo could be the next Junior Seau	Nobody better say Teo is the next Junior Seau cuz he's not	0
5714	Manti Teo could be the next Junior Seau	Now Manti Teo can follow in Junior Seau's footsteps	1
5715	Manti Teo could be the next Junior Seau	TEO He aint the next Junior Seau tho	0
5716	Manti Teo could be the next Junior Seau	Teo the new junior seau wo the extras	1
5717	Manti Teo could be the next Junior Seau	To the Chargers second coming of Junior Seau	0
5718	Manti teo is about to become the new junior seau	I bet they make a Junior Seau connection with Manti Teo to San Diego	1
5719	Manti teo is about to become the new junior seau	Junior Seau to Manti Teo bars lmao	0
5720	Manti teo is about to become the new junior seau	Manti Teo is the Junior Seau laughing out loud hopefully	1
5721	Manti teo is about to become the new junior seau	Manti Teo's like Junior Seau except he takes shots in the ass	0
5722	Manti teo is about to become the new junior seau	Manti Teo syas Junior Seau called him and welcomed him to the team sdchargers nfldraft	1
5723	Manti teo is about to become the new junior seau	Manti Teo to replace the great Junior Seau	1
5724	Manti teo is about to become the new junior seau	So Manti Teo Is gon not applicable be the new Junior Seau	1
5725	Manti teo is about to become the new junior seau	So Manti Teo is the new Junior Seau	1
5726	Manti teo is about to become the new junior seau	There's a Junior Seau ghost Manti Teo's girlfriend joke in there somewhere	0
5727	Manti teo is about to become the new junior seau	he's going to be the next junior seau	1
5728	Manti teo is ready to be the next Junior Seau for the Chargers	And the Junior SeauTeo comparisons have begun	1
5729	Manti teo is ready to be the next Junior Seau for the Chargers	Chargers just found their next Junior Seau	1
5730	Manti teo is ready to be the next Junior Seau for the Chargers	From Junior Seau to Manti Teo good pick by the chargers SportsCenter	1
5731	Manti teo is ready to be the next Junior Seau for the Chargers	I'm hoping Teo can be the next Junior Seau for the Chargers	1
5732	Manti teo is ready to be the next Junior Seau for the Chargers	Is everyone prepared for all the Manti Teo and Junior Seau comparisons from San Diego	1
5733	Manti teo is ready to be the next Junior Seau for the Chargers	Junior Seau just called Manti Teo to congratulate him on being the next Charger linebacker	0
5734	Manti teo is ready to be the next Junior Seau for the Chargers	Mantei Teo going to be the next Junior Seau w the Chargers	1
5735	Manti teo is ready to be the next Junior Seau for the Chargers	Manti Teo a Charger to replace Junior Seau	1
5736	Manti teo is ready to be the next Junior Seau for the Chargers	The Chargers just picked Junior Seau Jr	0
5737	Manti teo is ready to be the next Junior Seau for the Chargers	The old team of Junior Seau	0
5738	Manti Teo to the Chargers could be the makings of the new Junior Seau R	However Manti Teo is no Junior Seau	0
5739	Manti Teo to the Chargers could be the makings of the new Junior Seau R	I mean I guess Manti Teo kinda sounds like Junior Seau right	0
5740	Manti Teo to the Chargers could be the makings of the new Junior Seau R	I'm mad that Manti Teo got drafted to the Chargers and Junior Seau is trending	1
5741	Manti Teo to the Chargers could be the makings of the new Junior Seau R	Kieper just compared Teo to Junior Seau	0
5742	Manti Teo to the Chargers could be the makings of the new Junior Seau R	Manti teo is going to be the new Junior Seau	1
5743	Manti Teo to the Chargers could be the makings of the new Junior Seau R	Manti teo nxt junior seau for the chargers	1
5744	Manti Teo to the Chargers could be the makings of the new Junior Seau R	Mel Kiper just compared Manti Teo to Junior Seauget this nigga off the TV	0
5745	Manti Teo to the Chargers could be the makings of the new Junior Seau R	We gon not applicable try and make Teo the next Junior Seau smh	1
5746	Manti Teo to the Chargers could be the makings of the new Junior Seau R	Will it be difficult playing in the shadow of Junior Seau	0
5747	Manti Teo to the Chargers could be the makings of the new Junior Seau R	manti says he just got off the phone with junior seau	0
5748	The Tennessee Titans trade up to get Justin Hunter	Biggest steal in draft Titans getting Justin Hunter my Vol	1
5749	The Tennessee Titans trade up to get Justin Hunter	Damn Justin Hunter to the Titans smh	1
5750	The Tennessee Titans trade up to get Justin Hunter	Dang I wanted Justin Hunter to come to the Panthers	1
5751	The Tennessee Titans trade up to get Justin Hunter	Justin Hunter Aj Green comparison i hope love the pick	0
5752	The Tennessee Titans trade up to get Justin Hunter	Justin Hunter to the Titans is a fantastic pick	1
5753	The Tennessee Titans trade up to get Justin Hunter	Tennessee keeping it instate with Justin Hunter	1
5754	The Tennessee Titans trade up to get Justin Hunter	Titans trade up and get WR Justin Hunter in the 2nd round	1
5755	The Tennessee Titans trade up to get Justin Hunter	Titans traded and took Wr Justin hunter	1
5756	The Tennessee Titans trade up to get Justin Hunter	Vfl justin hunter headed to the titans baby	1
5757	The Tennessee Titans trade up to get Justin Hunter	trade up to land Vols WR Justin Hunter	1
5758	Justin Hunter 2nd pick in the 2nd round	Dam i wanted Justin Hunter for Lions	0
5759	Justin Hunter 2nd pick in the 2nd round	Damn Justin Hunter to the Titans smh	1
5760	Justin Hunter 2nd pick in the 2nd round	I dont even like Justin hunter	0
5761	Justin Hunter 2nd pick in the 2nd round	JUSTIN HUNTER GOES TO THE TITANS	1
5762	Justin Hunter 2nd pick in the 2nd round	Justin Hunter is going from being a Vol to a Titan	1
5763	Justin Hunter 2nd pick in the 2nd round	Justin Hunter stays in the Volunteer state going to the Titans	1
5764	Justin Hunter 2nd pick in the 2nd round	My boy Justin Hunter ripping the blue and white	0
5765	Justin Hunter 2nd pick in the 2nd round	OKAY HERE IS THE CORRECT JUSTIN HUNTER	0
5766	Justin Hunter 2nd pick in the 2nd round	Titans pick Justin Hunter a Vol I'm good with that	1
5767	Justin Hunter 2nd pick in the 2nd round	titans traded up and got Justin Hunter baby	1
5768	Justin Hunter to the Titans baby	HOLY SHIT THE TITAN JUST DRAFTED JUSTIN HUNTER	1
5769	Justin Hunter to the Titans baby	Instant fantasyfootball analysis of WR Justin Hunter to the Titans	1
5770	Justin Hunter to the Titans baby	Justin Hunter is TT and I only Thought	0
5771	Justin Hunter to the Titans baby	Justin Hunter is not a bad pick	0
5772	Justin Hunter to the Titans baby	Kinda wanted Justin Hunter to go to the Lions	0
5773	Justin Hunter to the Titans baby	Now you know EVERYBODY in Nashville is going to have a Titans Justin Hunter jersey as soon as possible	0
5774	Justin Hunter to the Titans baby	Titans get ma man Justin Hunter	1
5775	Justin Hunter to the Titans baby	Titans just got Justin hunter so pumped	1
5776	Justin Hunter to the Titans baby	Titans trade up to draft Justin Hunter	1
5777	Justin Hunter to the Titans baby	Wow Justin Hunter to the Tennessee Titans	1
5778	Justin hunter to the titans love the pick	Biggest steal in draft Titans getting Justin Hunter my Vol	1
5779	Justin hunter to the titans love the pick	I wanted Justin Hunter on the Patriots	0
5780	Justin hunter to the titans love the pick	JUSTIN HUNTER GOES TO THE TITANS	1
5781	Justin hunter to the titans love the pick	Justin Hunter WR Picked up by the Titans after a trade with the 49ers	1
5782	Justin hunter to the titans love the pick	Justin Hunter pick is nice Titans need that O firepower	1
5783	Justin hunter to the titans love the pick	Justin hunter to da titans koo pick now get rid of Kenny britt	1
5784	Justin hunter to the titans love the pick	Outstanding pick by the Titans WR Justin Hunter	1
5785	Justin hunter to the titans love the pick	So pumped that the Titans got Justin Hunter	1
5786	Justin hunter to the titans love the pick	Tennessee Titans choose UT WR Justin Hunter with the second pick in the NFL draft	1
5787	Justin hunter to the titans love the pick	Titans took Justin Hunter from ut	1
5788	Vols Justin hunter drafted by the titans	I dont understand the titans gettin just Justin Hunter	1
5789	Vols Justin hunter drafted by the titans	I knew Tennessee was going to take Justin Hunter	1
5790	Vols Justin hunter drafted by the titans	Justin Hunter To The Tennessee Titans Good Pick	1
5791	Vols Justin hunter drafted by the titans	Justin Hunter is a beast thou	0
5792	Vols Justin hunter drafted by the titans	Justin Hunter is so cute ima watch the nfl this season	0
5793	Vols Justin hunter drafted by the titans	Justin hunter is staying in the state	0
5794	Vols Justin hunter drafted by the titans	My boy Justin Hunter going to the Titans dont even got leave Tennessee	1
5795	Vols Justin hunter drafted by the titans	Tennessee takes Tennessee WR Justin Hunter	1
5796	Vols Justin hunter drafted by the titans	Titans drafted Justin hunter very smart draft pick	1
5797	Vols Justin hunter drafted by the titans	Very much like the titans keeping Justin Hunter in Tennessee	1
5798	Justin Hunter was a great pick by the Titans	Cant wait to keep watching Justin Hunter play in TN for the Titans every Sunday	1
5799	Justin Hunter was a great pick by the Titans	Damn Justin Hunter off to the Titans	1
5800	Justin Hunter was a great pick by the Titans	HECK YEAH THE TITANS JUST TRADED UP AND PICKED JUSTIN HUNTER	1
